Industry_Energy,Industry_Finance,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Retail,Industry_Technology,Industry_Transportation,Country_Canada,Country_Germany,Country_India,Country_Japan,Country_Pakistan,Country_Singapore,Country_UAE,Country_UK,Country_USA,Remote_Work_Possibility_No,Remote_Work_Possibility_Yes,Company_Size_Medium,Company_Size_Startup,Education_Level,Automation_Level,AI_Tool_Usage,Hiring_Trend_2026,Years_Experience,Average_Salary_USD,Job_Growth_2030,Work_Hours_Per_Week,Performance_Score,Job_Satisfaction,Upskilling_Needed,Is_Machine_Learning,Is_Analyst
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,2,0,2,12,211803,9,35,2.89,2.82,False,0,1
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,2,6,135746,27,46,3.1,2.5,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,1,0,2,3,210813,20,52,4.09,2.2,True,0,0
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0,1,1,1,25,164108,2,49,4.49,2.43,True,0,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,2,2,18,91474,-1,60,2.23,4.62,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,3,0,0,1,23,40340,44,54,4.56,2.31,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,2,3,101259,36,31,3.25,4.21,False,0,0
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,3,0,0,2,14,64250,6,50,4.11,4.91,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,1,1,0,203987,22,57,4.61,4.01,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,1,1,0,25,135716,-5,57,2.95,3.98,False,0,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1,0,2,20,53827,11,41,4.53,3.24,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0,2,2,22,196110,0,45,4.23,1.43,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,1,0,20,217901,-3,54,3.98,4.86,True,0,1
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,2,2,12,76452,28,58,4.64,4.92,False,0,0
False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2,2,0,2,22,138198,30,36,3.87,3.75,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,2,0,0,13,155926,-4,30,2.16,1.8,True,0,0
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2,1,23,38468,14,37,2.86,4.71,True,0,1
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0,2,0,24,146146,8,44,2.22,3.94,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,2,2,2,4,31479,-7,54,4.53,2.96,False,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,0,1,2,11,139033,32,40,2.88,4.99,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3,1,1,2,25,192825,6,47,2.07,3.06,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0,0,2,2,20,55154,32,50,3.27,1.82,True,1,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,1,1,2,8,76659,18,50,2.95,3.69,False,0,0
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2,1,0,1,24,105978,15,56,3.42,1.55,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0,2,2,17,40950,9,36,4.71,1.85,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,0,1,1,20,77541,8,51,2.29,4.81,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,0,1,0,22,157365,26,48,4.88,1.02,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2,0,0,0,15,155817,1,50,4.53,4.57,True,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,2,0,2,17,181755,24,45,3.1,4.57,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,3,2,2,1,5,190965,26,51,4.2,1.16,False,1,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0,1,2,2,1,124699,-4,52,4.49,3.31,False,0,0
True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,1,0,0,11,165440,40,45,3.51,2.76,True,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,2,1,0,0,23,187816,33,45,3.77,1.09,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2,0,0,23,97701,42,39,3.35,4.47,False,1,0
False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1,0,2,7,219841,-2,33,3.57,4.31,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,1,1,24,60806,17,46,4.62,1.92,False,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,3,0,2,0,8,51972,35,53,3.57,2.5,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2,0,1,1,21,170536,16,47,2.54,2.02,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3,2,2,0,25,72413,29,52,2.16,4.86,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,2,2,1,12,127212,23,39,2.17,3.56,True,0,1
False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1,1,0,1,21,163837,5,50,2.26,4.12,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,0,2,0,7,176568,19,59,2.01,2.63,True,0,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,1,1,1,12,97552,39,37,4.04,2.93,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,2,0,1,1,7,122562,15,51,2.23,2.91,True,0,0
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,0,2,7,93453,-1,54,4.76,3.46,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,2,2,1,1,12,180606,-2,31,3.43,3.01,True,0,0
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,1,0,1,11,85247,1,47,2.81,2.46,False,0,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,2,2,0,0,25,64377,17,57,2.44,2.89,True,0,0
False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2,0,0,2,17,218890,15,33,2.18,2.91,False,0,1
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,2,1,11,97558,2,48,3.95,4.92,True,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,20,190868,30,49,4.55,1.32,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,3,0,2,2,13,101106,44,30,2.7,4.76,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,3,0,0,0,16,154042,6,49,3.96,2.24,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,2,0,2,2,17,123543,34,47,3.79,3.09,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,1,0,1,16,98106,8,45,4.06,4.79,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,2,1,0,7,79432,37,50,2.66,2.69,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,1,0,0,22,58929,2,40,2.15,1.74,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,1,1,1,25,159388,19,52,2.24,1.22,True,0,1
False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0,1,0,24,130028,37,31,4.21,3.08,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,2,0,0,0,6,166557,45,51,2.71,2.3,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,1,2,7,210461,-5,51,4.79,1.24,True,0,0
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0,1,0,2,22,198990,36,34,3.46,3.24,False,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,1,0,0,14,175364,24,41,4.33,3.93,False,1,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,2,2,2,0,10,209103,10,33,3.98,4.34,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,2,0,0,0,1,198231,28,52,4.79,3.62,True,0,0
False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,0,2,2,99681,-4,33,3.59,1.77,True,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1,2,2,1,17,150250,11,51,5.0,4.73,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2,1,0,1,11,173032,15,30,4.95,3.07,True,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1,1,1,1,3,210805,12,34,3.1,1.93,True,0,0
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,2,1,0,1,75325,14,32,3.04,2.67,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1,2,2,1,4,178088,36,42,3.73,1.89,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,0,2,0,24,98827,38,34,2.59,3.61,False,0,1
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,0,2,1,11,180999,10,41,2.07,1.68,False,0,1
False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1,1,1,2,9,52495,34,55,3.35,2.33,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,2,0,8,67053,8,36,2.81,3.62,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,2,0,2,10,200239,24,32,3.5,3.24,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2,0,2,0,20,71157,22,38,2.77,4.56,False,0,0
False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,0,1,0,7,130193,17,39,3.35,1.83,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,2,0,1,17,68050,-3,35,4.18,4.52,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,1,0,0,2,19,190427,33,30,4.06,1.54,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,1,23,137109,38,36,4.78,4.47,False,0,0
